FullPath;Package;Element;Property;DependentPackage;DependendElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_Algae;status;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_AlgaeStatus
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_Algae;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_GrowthForm
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_WoodyGrowthForm;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_WoodyLeafType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_WoodyGrowthForm;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_Shrub
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_WoodyGrowthForm;character;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_WoodyLeafCharacter
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_WoodyGrowthForm;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_Tree
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_WoodyGrowthForm;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_GrowthForm
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_WoodyLeafType;percentage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_WoodyLeafType;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;Sum <= 100%
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_WoodyLeafType;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_BroadLeaf
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_WoodyLeafType;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_NeedleLeaf
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_WoodyLeafType;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_Aphillious
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_WoodyLeafType;typeOf;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_WoodyGrowthForm
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_WoodyLeafPhenology;percentage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_WoodyLeafPhenology;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;sum <= 100%
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_WoodyLeafPhenology;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_Deciduous
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_WoodyLeafPhenology;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_Evergreen
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_VegetationElement;characterizeBy;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_VegetationElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_GrowthForm
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_VegetationElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_LandCoverClassStructure;LC_Element
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_BroadLeaf;shape;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_BroadLeafShape
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_BroadLeaf;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_WoodyLeafType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_NeedleLeaf;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_WoodyLeafType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_Aphillious;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_WoodyLeafType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_Evergreen;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_WoodyLeafPhenology
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_Deciduous;starting;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ValueObjectTypes;LC_PermittedPosRealValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_Deciduous;length;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ValueObjectTypes;LC_PermittedPosRealValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_Deciduous;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_WoodyLeafPhenology
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_Gramineae;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_HerbaceousGrowthForm
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_Forbs;status;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_ForbsStatus
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_Forbs;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_ForbsLeafType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_Forbs;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_HerbaceousGrowthForm
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_HerbaceousLeafCharacter;leafSize;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_LeafCharacterSize
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_HerbaceousLeafCharacter;leafCharacterOf;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_HerbaceousGrowthForm
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_HerbaceousLeafPhenology;percentage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_HerbaceousLeafPhenology;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;Sum <= 100%
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_HerbaceousLeafPhenology;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_Non-Perennial
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_HerbaceousLeafPhenology;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_Perennial
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_HerbaceousLeafPhenology;phenologyOf;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_HerbaceousGrowthForm
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_Perennial;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_HerbaceousLeafPhenology
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_Non-Perennial;growthFrequency;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_GrowthFrequency
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_Non-Perennial;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_HerbaceousLeafPhenology
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_Lichen;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_LichenAndMoss
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_Moss;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_LichenAndMoss
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_Shrub;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_WoodyGrowthForm
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_Tree;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_WoodyGrowthForm
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_WoodyLeafCharacter;leafAspect;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_LeafAspectType 
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_WoodyLeafCharacter;leafSize;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_LeafCharacterSize
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Vegetation;LC_WoodyLeafCharacter;characterOf;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Vegetation;LC_WoodyGrowthForm
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_AbioticElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_WaterBodyAndAssociatedSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_AbioticElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_ArtificialSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_AbioticElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_NaturalSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_AbioticElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_LandCoverClassStructure;LC_Element
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_ArtificialSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_BuiltUpSurface
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_ArtificialSurfaceElement;characteristic;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_ArtificialSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_ArtificialSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_AbioticElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_ArtificialSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_NonBuiltUpSurface
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_BareRock;cover;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_BareRock;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_RocksSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_BareSoil;macropatternCoverage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ValueObjectTypes;LC_PermittedRealValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_BareSoil;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_MacropatternType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_BareSoil;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_SoilSandDepositsSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_Building;height;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ValueObjectTypes;LC_PermittedRealValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_Building;cover;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_Building;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_NonLinearSurface
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_BuiltUpSurface;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_NonLinearSurface
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_BuiltUpSurface;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_LinearSurface
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_BuiltUpSurface;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_ArtificialSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_CoarseMineralFragments;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_CoarseMineralFragmentType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_CoarseMineralFragments;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_SoilSandDepositsSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_CommunicationsAndOther;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_LinearSurface
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_Deposits;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_OrganicDeposits
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_Deposits;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_SoilSandDepositsSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_Deposits;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_InorganicDeposits
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_DumpSite;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_DumpSiteType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_DumpSite;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_Abiotic;LC_NonBuiltUpSurface
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_Abiotic;LC_Dune;cover;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ValueObjectTypes;LC_PermittedPercentageValue
